6154	30182
10065	21009
8808	17055
6988	15292
6733	21579
13283	25656
6199	21318
2597	6431
16475	30134
1583	8838
5790	6100
3987	18927
8231	19521
9903	23649
24416	25511
14285	25735
5562	9088
3670	16526
10300	12416
3216	11021
13757	13971
211	14439
21629	29904
2099	24853
19110	30181
2938	18014
385	7707
16167	30962
1943	4106
804	1243
11419	20258
1823	21336
1249	22409
777	3326
9936	30281
6167	22581
6824	14352
12660	30447
10146	25273
24456	24456
22877	24757
14287	23800
3372	3377
25838	27841
23844	24853
25103	25103
7811	22750
615	15158
4790	30026
7807	9524
22830	29539
3271	3509
6345	15729
3093	10205
14908	27389
19029	25376
3987	19210
6384	25000
7903	31009
11945	15631
6540	26468
8996	14216
7860	22687
9275	17859
11131	28102
9909	14787
14683	15360
6871	15237
11419	12919
3504	14883
21258	30546
15149	18242
26634	28360
20153	30585
21335	29575
1249	4320
7746	30670
4273	10669
10774	14329
1950	24833
9781	20685
12797	14418
4582	17270
14747	30166
7637	17732
2993	22132
18014	19375
13584	24315
7108	8872
8912	20600
3416	20387
15573	20907
19190	24482
27450	28035
181	23845
804	17260
3168	15474
8413	10467
25512	28102
13584	14319
5790	14947
1737	9337
4582	12029
1810	15360
5696	29811
1464	3326
23891	29341
1583	20916
2993	14488
6522	25512
23473	30905
3381	16238
1427	7636
21951	25415
14312	24252
8292	8691
10184	13940
22844	27278
8110	14216
3562	29173
8361	27145
385	24589
3284	9524
14476	21248
9524	27871
13030	19123
29372	30417
12018	17152
14268	24818
8252	11419
12882	12882
4628	13835
6977	29681
6	8333
18330	21947
16286	25720
14958	24818
6791	21524
19352	21874
83	18576
3445	23284
12797	20411
2400	14255
6329	15029
3589	16238
26012	27763
17043	22933
3501	27192
18195	29030
8487	14400
1942	23344
8912	27258
14194	21437
8080	11916
9962	30069
25267	29372
4960	17725
9812	24776
27571	28915
7634	24757
8662	29668
6518	30991
7903	30180
3638	22080
8912	9962
7903	19442
7460	16823
9524	17417
24029	25104
16830	28642
15574	21241
18023	26338
19487	25511
1318	29811
6824	25331
15368	20451
3310	12953
9717	21024
9814	24302
3439	18330
5542	24456
1030	18958
159	14269
23133	24845
13954	19615
7330	25656
6323	16458
13498	21995
20451	27192
3690	9691
9496	11117
10024	29821
19887	25198
887	4220
12530	26801
3361	12766
9680	30181
7823	15530
14276	27383
16697	18122
24808	24997
11994	14616
19991	25862
8247	26801
3168	19162
5350	22999
4332	7903
22479	24997
8518	16350
19831	26152
1680	29868
1202	25107
10956	18311
22002	22002
7761	10184
6297	16429
6	22381
21437	30134
25637	28642
2781	3553
13841	24728
4282	7199
5660	14400
3216	5096
27737	28035
7498	30829
385	6347
4220	27621
3310	26972
9938	18014
8177	23630
14890	16180
8333	20436
6510	8572
23360	27946
7974	9337
13333	28607
2929	9151
12947	12951
9524	10508
19657	21887
12882	15107
15686	23375
8637	14131
2907	19576
8872	23419
5646	25675
8115	20643
2159	30782
13835	22033
12797	26073
23799	23800
29799	29799
9299	11238
11181	16180
3	18014
20477	25138
54	5193
3550	30887
4275	10815
23288	28312
11419	15502
19095	27731
4211	23344
8743	22230
9796	14616
4659	21462
25176	25198
8629	18368
24631	24983
457	28941
24168	27486
4324	4324
2624	3285
25107	26694
6667	10037
3037	9531
14283	19684
16697	26996
22428	23891
27480	28549
7671	18042
6539	24997
25416	28705
14325	25413
3840	18014
14987	19097
3672	6510
8873	28549
13283	19468
12240	13283
3168	22687
11117	18161
10805	19137
9822	29472
21203	23403
3037	20995
9925	24464
3527	20878
16458	21249
1704	23681
4299	22933
7823	7823
5790	15143
19872	27792
17126	19111
25079	29557
28114	30711
5670	5691
418	25164
1583	2946
12162	28535
7712	24402
5729	23161
3	5520
2747	22597
7704	19595
1560	30782
34	28541
2938	30076
6494	22128
18220	29557
8400	30836
24538	28549
7233	24312
5456	9747
3968	30871
14886	28438
3240	3670
5433	12499
9298	24997
6624	28915
13995	21776
1304	20210
6	16642
3504	29042
7636	28129
159	14488
3092	25457
4297	12946
30051	30871
2266	9717
10300	28553
20898	21269
24845	30712
14319	29732
14013	21248
25923	29030
11366	21515
2992	12825
21969	25225
9836	19897
7259	9962
8891	30321
6928	12797
9936	27947
1893	20436
4931	23654
18866	24456
7259	28360
8413	30066
14219	30181
26657	29461
21248	26633
11957	28103
4200	4200
8266	21947
28549	28613
3037	20529
12057	12367
18110	19715
28719	29404
13280	26012
16479	22013
2396	7968
2487	5526
3822	21249
24502	25656
13283	27361
13837	30871
4582	15078
6281	19455
1406	30026
4638	12733
3037	16549
9088	25511
7557	27448
3445	14326
159	15766
6802	7638
2890	8333
11419	21648
13034	14780
1415	7848
10304	22418
3638	14609
4320	7903
14053	18914
20692	23093
10513	15729
9925	11366
9936	12989
5433	24167
8697	30944
9172	19124
6280	22013
11573	23654
13181	19872
16549	21318
8309	9130
146	26535
10146	28911
54	285
20497	21318
8554	12462
9172	30746
19991	30135
634	1427
18988	26012
21776	23359
4788	13835
3497	5670
3712	13083
2508	19417
385	21387
14994	19772
13584	25266
1670	27614
25398	26015
11729	23462
5111	21053
5827	10878
3037	4612
13008	28934
3233	9677
22593	30242
25085	30750
9482	30875
18998	18998
9812	12334
3326	24939
28297	30944
14437	22728
10815	22469
14365	20907
11419	18170
3326	25058
2810	22253
25198	29681
18014	21661
25198	26148
13615	28951
1	6
20600	25413
14326	30971
1241	2400
1633	26012
8763	16829
14426	15333
13083	21688
3286	13805
13063	15065
13899	15459
17662	28909
4166	19205
13388	25107
22230	26433
15333	19439
3467	12797
2907	30059
8348	26634
13198	24853
283	26012
8236	11321
6871	28911
4222	29821
13954	14035
3644	30135
7423	27213
2060	23138
3517	24033
14352	26068
11419	29472
9079	26574
11786	25308
1875	11991
3253	29903
17201	20038
20153	24583
19700	23284
19314	28035
3512	25106
4809	28909
19487	23284
10755	21557
11030	30038
2993	3553
12514	14546
9680	14768
1778	3890
13540	18988
11071	24447
13835	20657
6	15410
10368	20387
10815	16277
18195	27089
418	26983
19700	25376
24564	31057
13973	15964
25415	27841
6497	28523
11991	21249
22445	22704
12472	26657
7638	26984
3638	24634
67	24456
3310	29744
5539	18014
16508	28549
15237	20679
4608	10669
214	14151
12361	24927
6724	22069
19123	26929
4194	20210
5476	19158
8080	8996
16265	18779
4659	25286
18211	19674
11031	25645
14319	22575
804	18252
5114	27493
11711	25558
20986	26284
22080	25266
7573	9962
10888	13835
4509	5342
7187	28642
7340	14276
18342	28887
14684	20287
19345	26359
29162	29633
296	12746
5691	12162
5790	26106
3816	13835
597	5228
12057	19853
18099	18258
10304	17279
20221	26795
83	27444
9700	18877
8115	19392
6329	6958
8054	16429
4449	15729
25293	25907
5919	19123
5526	14679
9218	23414
2919	4817
7259	26433
21415	23654
18542	24704
3472	11031
20153	30483
3638	18877
7885	23690
5820	30854
5001	9218
5820	30829
18614	20343
7413	15360
25107	29826
2447	13226
18693	24631
5670	7794
10878	26462
13307	30832
9747	12979
14276	16024
13584	20898
8236	30242
16017	16570
21579	28921
11287	22230
3554	14488
9322	20221
5279	6510
26698	30347
14194	14194
20907	24127
203	2400
6329	27683
19111	23098
5670	14400
11366	11367
4856	10878
14276	14530
6120	19036
3501	12335
170	20210
18693	27422
4802	18252
14878	25106
8348	24642
9298	21607
13063	17278
15843	16259
6329	22862
8326	26973
7634	13344
6724	28781
11423	11423
18052	22929
25766	28642
12472	14285
6653	14131
6988	13446
12860	13320
4549	20156
18889	21563
4893	21249
5372	8115
2471	14428
9859	19657
6871	25957
8407	17277
12456	23446
3552	12516
5454	19137
3784	26899
9114	27599
3310	3857
3201	28505
1583	4292
5342	18258
2624	31011
12488	13973
15116	28909
18110	23963
16811	25106
14787	17368
4359	19887
1778	26657
16697	22900
865	23800
21947	27213
5932	21318
13203	28549
2396	14131
24342	28427
12124	26012
12404	30551
1838	19286
14958	22687
21061	26122
3393	11419
1704	6928
4080	6569
9691	24691
9700	24396
3230	24788
1095	9248
27145	30840
5763	6241
2869	10956
4628	29735
8080	21049
11609	12797
3	6213
1008	24845
5631	13218
3416	24909
14285	20156
29719	29719
7885	28317
19263	22422
1487	13477
4211	8326
5433	13801
10930	23804
12812	18042
9899	12516
20309	25923
25293	28882
1107	29811
14269	21753
14319	14912
2677	6329
7573	27870
4359	26359
13540	24927
10786	23414
20900	24168
380	16180
5009	16037
3442	21947
5689	13320
3642	22877
2747	14329
5350	19684
28422	29413
5281	27896
7634	14515
11130	14908
21335	28422
8736	14684
27502	28642
13636	22618
3310	18611
11606	30660
10830	21642
8080	29828
14169	18739
9298	11786
5526	8235
3822	13791
13294	14994
23446	25989
9962	14854
3296	29472
26012	26781
16570	16767
20558	28912
13615	25109
14145	30544
28896	31057
8749	28810
5526	19376
11419	25811
6670	6670
14276	27118
2220	7903
21249	28442
13584	30242
10065	25645
362	14937
13084	13540
11448	30321
2992	5238
4628	7983
11698	25217
6359	7883
5000	7823
28602	29799
15864	16829
155	4273
8683	30944
25457	29946
11419	21483
6311	22377
8333	24591
5000	24000
3654	19097
3562	18270
15728	16580
25157	27841
2260	24307
6835	13063
9925	19744
6	21136
1249	18635
17163	21834
5401	13246
12757	22978
1617	19190
5790	18932
713	24733
1132	4324
12058	25053
19650	21579
9172	9531
8236	25416
2099	28630
5271	28642
14947	15309
12904	15574
20960	20960
2543	24845
28506	30660
3168	16079
10456	27126
7885	16317
14151	24359
2508	7097
8535	13063
3571	11419
23984	27238
14750	27083
20721	21776
6820	20210
21352	25331
13701	24845
2992	23906
1899	23995
3310	19227
7645	18440
3562	29461
9536	19202
12757	20422
14103	21249
1376	1655
2447	16318
20387	30181
3618	24252
13649	23284
3513	22576
5526	17408
20451	23240
6137	19706
24853	28146
144	17186
6	14447
10540	15945
2624	14106
3093	23800
22687	22929
20600	28321
5281	19698
7634	14268
15220	27674
9903	26283
23845	25380
409	27614
3810	14690
6273	12018
16259	26046
18250	22929
12777	29651
23955	30305
19887	30940
12057	18359
15263	23849
28756	30871
20123	22587
20376	28549
19097	28801
10850	28103
4166	11047
21336	29544
7084	8454
22242	26391
16350	19874
15697	25218
25409	28494
3638	12948
4200	27288
10930	22361
15680	19191
1541	12739
3240	20153
3554	5691
5111	30836
9925	16147
2429	19123
7343	21579
12311	21249
6329	7217
13008	17537
2306	3810
3194	3405
4893	12618
11643	20221
17437	25415
5539	16580
14162	18042
13083	17086
7423	26301
8432	16029
2400	12014
19657	23510
22013	24337
804	6241
1660	16034
6	24464
5183	21579
15360	25912
9925	15964
6410	25923
19887	20986
2447	25876
7153	22089
10146	16078
6167	12948
3444	3444
734	8115
10562	22230
19095	21579
19674	28470
24494	25138
14104	28896
34	18014
6911	19747
8130	13478
14376	15360
10205	24103
20907	22783
2400	19626
20717	26564
20282	20574
2463	28630
1	8333
10146	12431
3558	4166
3310	8785
8487	23891
22602	26391
14103	29799
3378	8393
1626	12797
14662	19220
2183	9796
1263	24853
11117	24236
20153	25235
27490	28163
13952	16265
20289	22445
3638	22575
10562	21525
9680	30134
22929	25094
6430	19190
5929	12746
3311	21143
10371	21797
19190	19735
4893	14087
3782	19004
3670	23891
2938	12655
6007	13599
6329	11802
7712	7810
10585	23284
7887	18073
7805	12568
19272	19674
18358	18359
4220	19762
14096	25199
14873	21995
11003	22368
5904	21579
2159	28419
22013	24237
2993	17437
2	16580
19345	26347
9129	29656
12898	13280
20210	20210
19777	29210
385	17626
15728	30836
15377	15377
11117	13017
8333	17186
274	29557
2840	27126
10146	19036
13280	26781
21192	23131
14103	28442
7989	30209
1321	8872
8912	16082
8891	16622
14908	24834
15630	25094
3940	28840
3369	23845
19600	30642
6035	14276
4608	6281
11504	20153
21799	22070
12951	27509
5670	23010
3194	19908
11994	17269
20659	21985
9743	11710
19651	23359
19739	25062
6431	10893
11816	29033
16580	22563
16037	26769
804	21336
10177	27493
4950	21470
10815	27383
19097	20987
6281	29890
54	27509
25281	27676
11031	13891
7671	19004
2101	16580
22594	30304
4040	29863
12271	14908
18437	20905
5000	16079
15333	20044
9903	18185
24311	30647
24222	25210
3887	11419
12201	24520
7573	14947
11419	27599
6137	29404
1095	3168
9812	25812
8862	14329
1680	24043
3240	14194
18257	19674
20739	21880
1583	11027
19190	26609
22830	23403
4570	27465
8763	29461
1943	8154
14087	25000
10377	13149
11991	29347
8400	19375
14546	24834
3168	9248
6447	15263
4509	30182
24674	24674
3	9717
113	25398
17277	20905
5140	8348
6946	19657
9300	25107
7634	22088
13019	28882
6510	21258
11419	17293
2463	19464
13478	18201
14329	25415
14684	19036
3784	13005
15265	20632
10161	30660
3987	5304
4071	9730
6639	15680
13320	21660
5489	30571
18850	21579
1050	14639
158	30871
6213	24315
8110	14466
5000	15301
5526	7576
22279	22594
4166	24937
9859	25511
22833	30962
3987	7424
19887	23093
12018	12925
2400	24127
15864	22597
12488	16078
7749	13633
3216	29781
25413	29341
214	23323
7170	14752
7354	8518
2392	23799
7259	24642
1943	7989
9854	13063
10774	19004
13084	24788
4893	17437
10786	27699
15346	25415
15729	22983
19395	25455
7916	22032
1097	1442
16029	20833
7637	7637
3739	5281
5350	7598
4951	25493
15160	21470
480	6569
19162	28890
14937	16871
12391	16570
3586	12778
12514	19001
7007	18359
21750	24818
3648	26021
17402	24860
6569	30871
16740	27516
15574	20089
12180	13198
2159	21957
12391	23446
10233	21557
8963	29989
11366	25866
23654	27245
264	7423
5000	26324
26021	26021
2354	27010
1262	23359
3311	27145
23817	30668
5350	5356
29681	30962
4019	15565
13540	24564
1109	26391
21579	27426
22280	25413
14662	28282
18195	19641
21011	21011
1583	25610
24497	28931
14162	28103
27534	28163
7671	10294
8230	19731
10130	25488
18270	29461
22758	24307
1680	12232
14583	14878
3618	21112
16697	21988
22264	29194
19395	21039
15301	24889
5459	23018
8326	28790
5526	30515
6213	16147
11031	24924
10562	17732
3125	23781
4988	5099
2392	15864
13645	15459
5009	23144
23847	26906
4955	16570
14145	23344
2807	24853
1704	26073
3216	3447
6646	27792
7631	20631
8326	20219
8650	10815
11664	28360
14145	18905
12687	29970
7805	30782
14488	25106
12187	13649
7712	27195
13929	21947
21178	26553
14407	29372
22367	23025
1943	20151
4359	14191
10294	19345
3458	8600
12018	15114
19297	23348
1704	15025
12862	22618
2943	17226
12027	12057
18837	29522
2806	25511
2781	19991
8489	30529
12431	19162
19544	21016
14765	27074
7903	29662
11550	30866
25811	27412
8316	30949
3977	13034
9903	15978
19991	26880
12059	19123
15590	29667
21946	23931
814	4582
12057	24762
20986	21168
3771	6735
14200	14878
4022	21950
21607	24997
6	3638
7605	19887
8873	19674
11321	25266
12687	29769
21467	22750
13534	19345
8809	8912
11440	11440
4324	4861
5929	26106
15374	30182
5281	22619
14752	30181
6871	9248
